Rank,Address,Quantity,Percentage,Value,Analytics
68,https://etherscan.io/token/0xC18360217D8F7Ab5e7c516566761Ea12Ce7F9D72?a=0xbe3ebfea9409525717e6efd02e4e718eaa9b61d8,"40,000",0.0400%,"$2,999,799.11",https://etherscan.io/token/0xC18360217D8F7Ab5e7c516566761Ea12Ce7F9D72?a=0xbe3ebfea9409525717e6efd02e4e718eaa9b61d8#tokenAnalytics
69,https://etherscan.io/token/0xC18360217D8F7Ab5e7c516566761Ea12Ce7F9D72?a=0x2676ada815f95ef15f46a664299bac8b161bd700,"39,421.629832",0.0394%,"$2,956,424.25",https://etherscan.io/token/0xC18360217D8F7Ab5e7c516566761Ea12Ce7F9D72?a=0x2676ada815f95ef15f46a664299bac8b161bd700#tokenAnalytics
70,https://etherscan.io/token/0xC18360217D8F7Ab5e7c516566761Ea12Ce7F9D72?a=0xdf6c53df56f3992fc44195518a2d8b16306af9ff,"37,637.726147965389160429",0.0376%,"$2,822,640.43",https://etherscan.io/token/0xC18360217D8F7Ab5e7c516566761Ea12Ce7F9D72?a=0xdf6c53df56f3992fc44195518a2d8b16306af9ff#tokenAnalytics
71,https://etherscan.io/token/0xC18360217D8F7Ab5e7c516566761Ea12Ce7F9D72?a=0x7c6f27bef813eda6bf46bfbefcef1188bdb74087,"36,672.26974",0.0367%,"$2,750,236.05",https://etherscan.io/token/0xC18360217D8F7Ab5e7c516566761Ea12Ce7F9D72?a=0x7c6f27bef813eda6bf46bfbefcef1188bdb74087#tokenAnalytics
72,https://etherscan.io/token/0xC18360217D8F7Ab5e7c516566761Ea12Ce7F9D72?a=0x71c7656ec7ab88b098defb751b7401b5f6d8976f,"33,692.383867476991213568",0.0337%,"$2,526,759.58",https://etherscan.io/token/0xC18360217D8F7Ab5e7c516566761Ea12Ce7F9D72?a=0x71c7656ec7ab88b098defb751b7401b5f6d8976f#tokenAnalytics
73,https://etherscan.io/token/0xC18360217D8F7Ab5e7c516566761Ea12Ce7F9D72?a=0x14c1bb620de83b005faaa9b217899f762f29dfe9,"32,975.924724251150022467",0.0330%,"$2,473,028.74",https://etherscan.io/token/0xC18360217D8F7Ab5e7c516566761Ea12Ce7F9D72?a=0x14c1bb620de83b005faaa9b217899f762f29dfe9#tokenAnalytics
74,https://etherscan.io/token/0xC18360217D8F7Ab5e7c516566761Ea12Ce7F9D72?a=0xb631e8650fb4befdae74ab9f86a9cb65bc134706,"32,912.9876102578508544",0.0329%,"$2,468,308.77",https://etherscan.io/token/0xC18360217D8F7Ab5e7c516566761Ea12Ce7F9D72?a=0xb631e8650fb4befdae74ab9f86a9cb65bc134706#tokenAnalytics
75,https://etherscan.io/token/0xC18360217D8F7Ab5e7c516566761Ea12Ce7F9D72?a=0xd04a14119486c0cc2cea1f69ac5f03d1a1d140f2,"32,810.678881959588475301",0.0328%,"$2,460,636.13",https://etherscan.io/token/0xC18360217D8F7Ab5e7c516566761Ea12Ce7F9D72?a=0xd04a14119486c0cc2cea1f69ac5f03d1a1d140f2#tokenAnalytics
76,https://etherscan.io/token/0xC18360217D8F7Ab5e7c516566761Ea12Ce7F9D72?a=0xf5f3436a05b5ced2490dae07b86eb5bbd02782aa,"32,711.509095401358841342",0.0327%,"$2,453,198.90",https://etherscan.io/token/0xC18360217D8F7Ab5e7c516566761Ea12Ce7F9D72?a=0xf5f3436a05b5ced2490dae07b86eb5bbd02782aa#tokenAnalytics
77,https://etherscan.io/token/0xC18360217D8F7Ab5e7c516566761Ea12Ce7F9D72?a=0x4188a7dca2757ebc7d9a5bd39134a15b9f3c6402,"31,766.3",0.0318%,"$2,382,312.96",https://etherscan.io/token/0xC18360217D8F7Ab5e7c516566761Ea12Ce7F9D72?a=0x4188a7dca2757ebc7d9a5bd39134a15b9f3c6402#tokenAnalytics
78,https://etherscan.io/token/0xC18360217D8F7Ab5e7c516566761Ea12Ce7F9D72?a=0x38ae45aa45434a88d75fb77a4534c648381b34c2,"30,377.4692",0.0304%,"$2,278,157.63",https://etherscan.io/token/0xC18360217D8F7Ab5e7c516566761Ea12Ce7F9D72?a=0x38ae45aa45434a88d75fb77a4534c648381b34c2#tokenAnalytics
79,https://etherscan.io/token/0xC18360217D8F7Ab5e7c516566761Ea12Ce7F9D72?a=0xa595779eec72897f025607fc42a79c020622234f,"30,000.3",0.0300%,"$2,249,871.83",https://etherscan.io/token/0xC18360217D8F7Ab5e7c516566761Ea12Ce7F9D72?a=0xa595779eec72897f025607fc42a79c020622234f#tokenAnalytics
80,https://etherscan.io/token/0xC18360217D8F7Ab5e7c516566761Ea12Ce7F9D72?a=0xab25d9bf9b63a8ec30ba22eb981df8d47d29a79a,"29,969.95777399207864662",0.0300%,"$2,247,596.32",https://etherscan.io/token/0xC18360217D8F7Ab5e7c516566761Ea12Ce7F9D72?a=0xab25d9bf9b63a8ec30ba22eb981df8d47d29a79a#tokenAnalytics
81,https://etherscan.io/token/0xC18360217D8F7Ab5e7c516566761Ea12Ce7F9D72?a=0xb9c4a5522a2f8ba9e2ff7063df8c02ed443337a3,"29,942.092415435210195256",0.0299%,"$2,245,506.55",https://etherscan.io/token/0xC18360217D8F7Ab5e7c516566761Ea12Ce7F9D72?a=0xb9c4a5522a2f8ba9e2ff7063df8c02ed443337a3#tokenAnalytics
82,https://etherscan.io/token/0xC18360217D8F7Ab5e7c516566761Ea12Ce7F9D72?a=0x4bbeeb066ed09b7aed07bf39eee0460dfa261520,"28,449.192327276769196032",0.0284%,"$2,133,546.54",https://etherscan.io/token/0xC18360217D8F7Ab5e7c516566761Ea12Ce7F9D72?a=0x4bbeeb066ed09b7aed07bf39eee0460dfa261520#tokenAnalytics
83,https://etherscan.io/token/0xC18360217D8F7Ab5e7c516566761Ea12Ce7F9D72?a=0x404c2184a4027b0092c5877bc4599099cd63e62d,"27,777.8",0.0278%,"$2,083,195.49",https://etherscan.io/token/0xC18360217D8F7Ab5e7c516566761Ea12Ce7F9D72?a=0x404c2184a4027b0092c5877bc4599099cd63e62d#tokenAnalytics
84,https://etherscan.io/token/0xC18360217D8F7Ab5e7c516566761Ea12Ce7F9D72?a=0x6395cca02c1ac2a2452db07d7dccf760bff05510,"27,645.298793862629978142",0.0276%,"$2,073,258.57",https://etherscan.io/token/0xC18360217D8F7Ab5e7c516566761Ea12Ce7F9D72?a=0x6395cca02c1ac2a2452db07d7dccf760bff05510#tokenAnalytics
85,https://etherscan.io/token/0xC18360217D8F7Ab5e7c516566761Ea12Ce7F9D72?a=0xa7397ab4abd3ff2a9e4194f7f8fd1bfd3ed8c6a4,"26,296.3",0.0263%,"$1,972,090.43",https://etherscan.io/token/0xC18360217D8F7Ab5e7c516566761Ea12Ce7F9D72?a=0xa7397ab4abd3ff2a9e4194f7f8fd1bfd3ed8c6a4#tokenAnalytics
