Rank,Address,Quantity,Percentage,Value,Analytics
61,https://etherscan.io/token/0x8f8221afbb33998d8584a2b05749ba73c37a938a?a=0x0d0707963952f2fba59dd06f2b425ace40b492fe,"2,894,716.580124606827363113",0.2895%,"$2,128,464.84",https://etherscan.io/token/0x8f8221afbb33998d8584a2b05749ba73c37a938a?a=0x0d0707963952f2fba59dd06f2b425ace40b492fe#tokenAnalytics
62,https://etherscan.io/token/0x8f8221afbb33998d8584a2b05749ba73c37a938a?a=0x09363887a4096b142f3f6b58a7eed2f1a0ff7343,"2,617,866.018436512799974005",0.2618%,"$1,924,898.56",https://etherscan.io/token/0x8f8221afbb33998d8584a2b05749ba73c37a938a?a=0x09363887a4096b142f3f6b58a7eed2f1a0ff7343#tokenAnalytics
63,https://etherscan.io/token/0x8f8221afbb33998d8584a2b05749ba73c37a938a?a=0xf64317f44981fe3034dfa4dfa9cbafb2f80e26a3,"2,612,475.348204620386058489",0.2613%,"$1,920,934.84",https://etherscan.io/token/0x8f8221afbb33998d8584a2b05749ba73c37a938a?a=0xf64317f44981fe3034dfa4dfa9cbafb2f80e26a3#tokenAnalytics
64,https://etherscan.io/token/0x8f8221afbb33998d8584a2b05749ba73c37a938a?a=0x015b11b13f9e977ee2292c3203308509fd64f1a8,"2,416,484.31",0.2417%,"$1,776,824.00",https://etherscan.io/token/0x8f8221afbb33998d8584a2b05749ba73c37a938a?a=0x015b11b13f9e977ee2292c3203308509fd64f1a8#tokenAnalytics
65,https://etherscan.io/token/0x8f8221afbb33998d8584a2b05749ba73c37a938a?a=0x8cda3efdc4c0e6e7e3ae476728ce63b14b1ce013,"2,407,648.80263465446963387",0.2408%,"$1,770,327.31",https://etherscan.io/token/0x8f8221afbb33998d8584a2b05749ba73c37a938a?a=0x8cda3efdc4c0e6e7e3ae476728ce63b14b1ce013#tokenAnalytics
66,https://etherscan.io/token/0x8f8221afbb33998d8584a2b05749ba73c37a938a?a=0xe8c5b11cdb8bb107500111b69e53cf3cc0f19cfe,"2,233,377.0811404957685106",0.2234%,"$1,642,186.53",https://etherscan.io/token/0x8f8221afbb33998d8584a2b05749ba73c37a938a?a=0xe8c5b11cdb8bb107500111b69e53cf3cc0f19cfe#tokenAnalytics
67,https://etherscan.io/token/0x8f8221afbb33998d8584a2b05749ba73c37a938a?a=0xdb855976d53d14693c3c28bb4dc4a576a9dc590b,"2,233,377.0811404957685106",0.2234%,"$1,642,186.53",https://etherscan.io/token/0x8f8221afbb33998d8584a2b05749ba73c37a938a?a=0xdb855976d53d14693c3c28bb4dc4a576a9dc590b#tokenAnalytics
68,https://etherscan.io/token/0x8f8221afbb33998d8584a2b05749ba73c37a938a?a=0xd6a47c147b190d9c06171e60524d571d13627e0a,"2,233,377.0811404957685106",0.2234%,"$1,642,186.53",https://etherscan.io/token/0x8f8221afbb33998d8584a2b05749ba73c37a938a?a=0xd6a47c147b190d9c06171e60524d571d13627e0a#tokenAnalytics
69,https://etherscan.io/token/0x8f8221afbb33998d8584a2b05749ba73c37a938a?a=0x163c25bb00a48a8a089ffaf60edcb9ef25a7407c,"2,233,377.0811404957685106",0.2234%,"$1,642,186.53",https://etherscan.io/token/0x8f8221afbb33998d8584a2b05749ba73c37a938a?a=0x163c25bb00a48a8a089ffaf60edcb9ef25a7407c#tokenAnalytics
70,https://etherscan.io/token/0x8f8221afbb33998d8584a2b05749ba73c37a938a?a=0x876eabf441b2ee5b5b0554fd502a8e0600950cfa,"2,161,815.084134350308774539",0.2162%,"$1,589,567.50",https://etherscan.io/token/0x8f8221afbb33998d8584a2b05749ba73c37a938a?a=0x876eabf441b2ee5b5b0554fd502a8e0600950cfa#tokenAnalytics
71,https://etherscan.io/token/0x8f8221afbb33998d8584a2b05749ba73c37a938a?a=0xb22bebe1bfcff351c03beb25880fe51a9043a207,"2,085,820.2420333496483828",0.2086%,"$1,533,689.02",https://etherscan.io/token/0x8f8221afbb33998d8584a2b05749ba73c37a938a?a=0xb22bebe1bfcff351c03beb25880fe51a9043a207#tokenAnalytics
72,https://etherscan.io/token/0x8f8221afbb33998d8584a2b05749ba73c37a938a?a=0x1692e170361cefd1eb7240ec13d048fd9af6d667,"2,000,000",0.2000%,"$1,470,586.00",https://etherscan.io/token/0x8f8221afbb33998d8584a2b05749ba73c37a938a?a=0x1692e170361cefd1eb7240ec13d048fd9af6d667#tokenAnalytics
73,https://etherscan.io/token/0x8f8221afbb33998d8584a2b05749ba73c37a938a?a=0x1fb3611add56e13ec2da73af0ecc017200abdbb8,"1,870,714.3540624381094032",0.1871%,"$1,375,523.17",https://etherscan.io/token/0x8f8221afbb33998d8584a2b05749ba73c37a938a?a=0x1fb3611add56e13ec2da73af0ecc017200abdbb8#tokenAnalytics
74,https://etherscan.io/token/0x8f8221afbb33998d8584a2b05749ba73c37a938a?a=0x8d12a197cb00d4747a1fe03395095ce2a5cc6819,"1,730,825.705550717665741186",0.1731%,"$1,272,664.03",https://etherscan.io/token/0x8f8221afbb33998d8584a2b05749ba73c37a938a?a=0x8d12a197cb00d4747a1fe03395095ce2a5cc6819#tokenAnalytics
75,https://etherscan.io/token/0x8f8221afbb33998d8584a2b05749ba73c37a938a?a=0xb432c799a72ee12680654f92bb064f6a9c5df387,"1,730,468.2712882595656626",0.1731%,"$1,272,401.21",https://etherscan.io/token/0x8f8221afbb33998d8584a2b05749ba73c37a938a?a=0xb432c799a72ee12680654f92bb064f6a9c5df387#tokenAnalytics
76,https://etherscan.io/token/0x8f8221afbb33998d8584a2b05749ba73c37a938a?a=0xd172bd625a2ee9b10f2451e0b6351e4aa0c96390,"1,715,518.641",0.1716%,"$1,261,408.85",https://etherscan.io/token/0x8f8221afbb33998d8584a2b05749ba73c37a938a?a=0xd172bd625a2ee9b10f2451e0b6351e4aa0c96390#tokenAnalytics
77,https://etherscan.io/token/0x8f8221afbb33998d8584a2b05749ba73c37a938a?a=0xe938edb097ad1ff0f42d30a806691ec413596b0b,"1,715,057.2808250973188458",0.1715%,"$1,261,069.61",https://etherscan.io/token/0x8f8221afbb33998d8584a2b05749ba73c37a938a?a=0xe938edb097ad1ff0f42d30a806691ec413596b0b#tokenAnalytics
78,https://etherscan.io/token/0x8f8221afbb33998d8584a2b05749ba73c37a938a?a=0x742d35cc6634c0532925a3b844bc454e4438f44e,"1,709,871.15379",0.1710%,"$1,257,256.29",https://etherscan.io/token/0x8f8221afbb33998d8584a2b05749ba73c37a938a?a=0x742d35cc6634c0532925a3b844bc454e4438f44e#tokenAnalytics
79,https://etherscan.io/token/0x8f8221afbb33998d8584a2b05749ba73c37a938a?a=0x00b9e69051e0b5787b8d2a9a0308e415294e6b8a,"1,698,137.8296",0.1698%,"$1,248,628.86",https://etherscan.io/token/0x8f8221afbb33998d8584a2b05749ba73c37a938a?a=0x00b9e69051e0b5787b8d2a9a0308e415294e6b8a#tokenAnalytics
80,https://etherscan.io/token/0x8f8221afbb33998d8584a2b05749ba73c37a938a?a=0xfb7a818119b08975266a74cce909807f544a860f,"1,691,023.948",0.1691%,"$1,243,398.07",https://etherscan.io/token/0x8f8221afbb33998d8584a2b05749ba73c37a938a?a=0xfb7a818119b08975266a74cce909807f544a860f#tokenAnalytics
81,https://etherscan.io/token/0x8f8221afbb33998d8584a2b05749ba73c37a938a?a=0x770880c3a99c3a783b2c9072a62da6855d8a3b42,"1,608,347.318709554058154942",0.1609%,"$1,182,606.53",https://etherscan.io/token/0x8f8221afbb33998d8584a2b05749ba73c37a938a?a=0x770880c3a99c3a783b2c9072a62da6855d8a3b42#tokenAnalytics
82,https://etherscan.io/token/0x8f8221afbb33998d8584a2b05749ba73c37a938a?a=0x30a6f5c532e34b522c6d2d213e0a279759d1d249,"1,566,410.823853258669967393",0.1567%,"$1,151,770.91",https://etherscan.io/token/0x8f8221afbb33998d8584a2b05749ba73c37a938a?a=0x30a6f5c532e34b522c6d2d213e0a279759d1d249#tokenAnalytics
83,https://etherscan.io/token/0x8f8221afbb33998d8584a2b05749ba73c37a938a?a=0x4f67bc64b6be0242bb577acdc4f075dd7e96a656,"1,539,446.8756445736229896",0.1540%,"$1,131,944.51",https://etherscan.io/token/0x8f8221afbb33998d8584a2b05749ba73c37a938a?a=0x4f67bc64b6be0242bb577acdc4f075dd7e96a656#tokenAnalytics
84,https://etherscan.io/token/0x8f8221afbb33998d8584a2b05749ba73c37a938a?a=0xad4a55cfbfe7f97a8ac81d0c969132dcae0f12f6,"1,539,446.8756445736229896",0.1540%,"$1,131,944.51",https://etherscan.io/token/0x8f8221afbb33998d8584a2b05749ba73c37a938a?a=0xad4a55cfbfe7f97a8ac81d0c969132dcae0f12f6#tokenAnalytics
85,https://etherscan.io/token/0x8f8221afbb33998d8584a2b05749ba73c37a938a?a=0xe969332e5607edebd785040d21e0709a69e4f8fc,"1,539,446.8756445736229896",0.1540%,"$1,131,944.51",https://etherscan.io/token/0x8f8221afbb33998d8584a2b05749ba73c37a938a?a=0xe969332e5607edebd785040d21e0709a69e4f8fc#tokenAnalytics
86,https://etherscan.io/token/0x8f8221afbb33998d8584a2b05749ba73c37a938a?a=0x8b89c9b6fdbb83be6a2dfde367184cb99e0587d1,"1,539,446.8756445736229896",0.1540%,"$1,131,944.51",https://etherscan.io/token/0x8f8221afbb33998d8584a2b05749ba73c37a938a?a=0x8b89c9b6fdbb83be6a2dfde367184cb99e0587d1#tokenAnalytics
87,https://etherscan.io/token/0x8f8221afbb33998d8584a2b05749ba73c37a938a?a=0xdb43ad6350a523eb654fabad5fd1bb5fa68d5518,"1,539,446.8756445736229896",0.1540%,"$1,131,944.51",https://etherscan.io/token/0x8f8221afbb33998d8584a2b05749ba73c37a938a?a=0xdb43ad6350a523eb654fabad5fd1bb5fa68d5518#tokenAnalytics
88,https://etherscan.io/token/0x8f8221afbb33998d8584a2b05749ba73c37a938a?a=0xad32f54aab82cacc1a05990c590fcfdc1e780ef4,"1,539,446.8756445736229896",0.1540%,"$1,131,944.51",https://etherscan.io/token/0x8f8221afbb33998d8584a2b05749ba73c37a938a?a=0xad32f54aab82cacc1a05990c590fcfdc1e780ef4#tokenAnalytics
89,https://etherscan.io/token/0x8f8221afbb33998d8584a2b05749ba73c37a938a?a=0x7b6c0de7ebb4ae2cde1cffc9f73dd1cec860cb9c,"1,539,446.8756445736229896",0.1540%,"$1,131,944.51",https://etherscan.io/token/0x8f8221afbb33998d8584a2b05749ba73c37a938a?a=0x7b6c0de7ebb4ae2cde1cffc9f73dd1cec860cb9c#tokenAnalytics
90,https://etherscan.io/token/0x8f8221afbb33998d8584a2b05749ba73c37a938a?a=0xe6beb5abb6a1292b81518fff6ad0f28cc16ec463,"1,539,446.8756445736229896",0.1540%,"$1,131,944.51",https://etherscan.io/token/0x8f8221afbb33998d8584a2b05749ba73c37a938a?a=0xe6beb5abb6a1292b81518fff6ad0f28cc16ec463#tokenAnalytics
91,https://etherscan.io/token/0x8f8221afbb33998d8584a2b05749ba73c37a938a?a=0xddf3481d84630ee2c308b313ad897c23e1134780,"1,539,446.8756445736229896",0.1540%,"$1,131,944.51",https://etherscan.io/token/0x8f8221afbb33998d8584a2b05749ba73c37a938a?a=0xddf3481d84630ee2c308b313ad897c23e1134780#tokenAnalytics
92,https://etherscan.io/token/0x8f8221afbb33998d8584a2b05749ba73c37a938a?a=0x3151212f22c333622ac3114935d725d204419653,"1,539,446.8756445736229896",0.1540%,"$1,131,944.51",https://etherscan.io/token/0x8f8221afbb33998d8584a2b05749ba73c37a938a?a=0x3151212f22c333622ac3114935d725d204419653#tokenAnalytics
93,https://etherscan.io/token/0x8f8221afbb33998d8584a2b05749ba73c37a938a?a=0xbccb208ab90de28f468ce5f929eded4e7beb37b9,"1,539,446.8756445736229896",0.1540%,"$1,131,944.51",https://etherscan.io/token/0x8f8221afbb33998d8584a2b05749ba73c37a938a?a=0xbccb208ab90de28f468ce5f929eded4e7beb37b9#tokenAnalytics
94,https://etherscan.io/token/0x8f8221afbb33998d8584a2b05749ba73c37a938a?a=0xb308592dfd5f76e59e252788d9105e11a3e553b8,"1,539,446.8756445736229896",0.1540%,"$1,131,944.51",https://etherscan.io/token/0x8f8221afbb33998d8584a2b05749ba73c37a938a?a=0xb308592dfd5f76e59e252788d9105e11a3e553b8#tokenAnalytics
95,https://etherscan.io/token/0x8f8221afbb33998d8584a2b05749ba73c37a938a?a=0x86762b73f68d23c22e15277a2e46d2df97852725,"1,539,446.8756445736229896",0.1540%,"$1,131,944.51",https://etherscan.io/token/0x8f8221afbb33998d8584a2b05749ba73c37a938a?a=0x86762b73f68d23c22e15277a2e46d2df97852725#tokenAnalytics
96,https://etherscan.io/token/0x8f8221afbb33998d8584a2b05749ba73c37a938a?a=0x5950decaa6cdf5b87aad5f85b3a73146af022d23,"1,539,446.8756445736229896",0.1540%,"$1,131,944.51",https://etherscan.io/token/0x8f8221afbb33998d8584a2b05749ba73c37a938a?a=0x5950decaa6cdf5b87aad5f85b3a73146af022d23#tokenAnalytics
97,https://etherscan.io/token/0x8f8221afbb33998d8584a2b05749ba73c37a938a?a=0xaac06554649542d0aabf4685b17e9ca51235cb8e,"1,539,446.8756445736229896",0.1540%,"$1,131,944.51",https://etherscan.io/token/0x8f8221afbb33998d8584a2b05749ba73c37a938a?a=0xaac06554649542d0aabf4685b17e9ca51235cb8e#tokenAnalytics
98,https://etherscan.io/token/0x8f8221afbb33998d8584a2b05749ba73c37a938a?a=0x099e8a78f2f9c0559fcc277558eed38c0f276678,"1,539,446.8756445736229896",0.1540%,"$1,131,944.51",https://etherscan.io/token/0x8f8221afbb33998d8584a2b05749ba73c37a938a?a=0x099e8a78f2f9c0559fcc277558eed38c0f276678#tokenAnalytics
99,https://etherscan.io/token/0x8f8221afbb33998d8584a2b05749ba73c37a938a?a=0x7adbef96da38b87a2b284f76cf4d629787c1aefe,"1,539,446.8756445736229896",0.1540%,"$1,131,944.51",https://etherscan.io/token/0x8f8221afbb33998d8584a2b05749ba73c37a938a?a=0x7adbef96da38b87a2b284f76cf4d629787c1aefe#tokenAnalytics
100,https://etherscan.io/token/0x8f8221afbb33998d8584a2b05749ba73c37a938a?a=0x2cf42b1e4506f76ceff7ccd34da414cc874e5b82,"1,539,446.8756445736229896",0.1540%,"$1,131,944.51",https://etherscan.io/token/0x8f8221afbb33998d8584a2b05749ba73c37a938a?a=0x2cf42b1e4506f76ceff7ccd34da414cc874e5b82#tokenAnalytics
101,https://etherscan.io/token/0x8f8221afbb33998d8584a2b05749ba73c37a938a?a=0x7696b77ca43b5566dbf96ac94b3cf39c4f8354cf,"1,539,446.8756445736229896",0.1540%,"$1,131,944.51",https://etherscan.io/token/0x8f8221afbb33998d8584a2b05749ba73c37a938a?a=0x7696b77ca43b5566dbf96ac94b3cf39c4f8354cf#tokenAnalytics
102,https://etherscan.io/token/0x8f8221afbb33998d8584a2b05749ba73c37a938a?a=0x1d5858bbe4ee2c1085c6e3dfb8bbe6e87b34fed1,"1,539,446.8756445736229896",0.1540%,"$1,131,944.51",https://etherscan.io/token/0x8f8221afbb33998d8584a2b05749ba73c37a938a?a=0x1d5858bbe4ee2c1085c6e3dfb8bbe6e87b34fed1#tokenAnalytics
103,https://etherscan.io/token/0x8f8221afbb33998d8584a2b05749ba73c37a938a?a=0xb25f8130a0c43640bf78f73b3b65ce2bfd51b417,"1,539,446.8756445736229896",0.1540%,"$1,131,944.51",https://etherscan.io/token/0x8f8221afbb33998d8584a2b05749ba73c37a938a?a=0xb25f8130a0c43640bf78f73b3b65ce2bfd51b417#tokenAnalytics
104,https://etherscan.io/token/0x8f8221afbb33998d8584a2b05749ba73c37a938a?a=0x9101fa37a475fda404ebbd0fecbd2acb7d1b1290,"1,539,446.8756445736229896",0.1540%,"$1,131,944.51",https://etherscan.io/token/0x8f8221afbb33998d8584a2b05749ba73c37a938a?a=0x9101fa37a475fda404ebbd0fecbd2acb7d1b1290#tokenAnalytics
105,https://etherscan.io/token/0x8f8221afbb33998d8584a2b05749ba73c37a938a?a=0x485204f373614c8141c502fe2a5355391c4cc062,"1,539,446.8756445736229896",0.1540%,"$1,131,944.51",https://etherscan.io/token/0x8f8221afbb33998d8584a2b05749ba73c37a938a?a=0x485204f373614c8141c502fe2a5355391c4cc062#tokenAnalytics
106,https://etherscan.io/token/0x8f8221afbb33998d8584a2b05749ba73c37a938a?a=0xe1c42b70ad19ae78a130ae140bf438296b578be7,"1,508,947.8860773788602732",0.1509%,"$1,109,518.82",https://etherscan.io/token/0x8f8221afbb33998d8584a2b05749ba73c37a938a?a=0xe1c42b70ad19ae78a130ae140bf438296b578be7#tokenAnalytics
107,https://etherscan.io/token/0x8f8221afbb33998d8584a2b05749ba73c37a938a?a=0xd0589c9353f98d3f55db7256dae8a5d715587c10,"1,508,947.8860773788602732",0.1509%,"$1,109,518.82",https://etherscan.io/token/0x8f8221afbb33998d8584a2b05749ba73c37a938a?a=0xd0589c9353f98d3f55db7256dae8a5d715587c10#tokenAnalytics
108,https://etherscan.io/token/0x8f8221afbb33998d8584a2b05749ba73c37a938a?a=0x85556c445f4df30e5fc9506180be6cc654b1e554,"1,457,830.440382782311671257",0.1458%,"$1,071,932.52",https://etherscan.io/token/0x8f8221afbb33998d8584a2b05749ba73c37a938a?a=0x85556c445f4df30e5fc9506180be6cc654b1e554#tokenAnalytics
109,https://etherscan.io/token/0x8f8221afbb33998d8584a2b05749ba73c37a938a?a=0x668b9734ffe9ee8a01d4ade3362de71e8989ea87,"1,456,346.413418485271080042",0.1457%,"$1,070,841.32",https://etherscan.io/token/0x8f8221afbb33998d8584a2b05749ba73c37a938a?a=0x668b9734ffe9ee8a01d4ade3362de71e8989ea87#tokenAnalytics
110,https://etherscan.io/token/0x8f8221afbb33998d8584a2b05749ba73c37a938a?a=0xa97642500517c728ce1339a466de0f10c19034cd,"1,409,788.723629421528174162",0.1410%,"$1,036,607.78",https://etherscan.io/token/0x8f8221afbb33998d8584a2b05749ba73c37a938a?a=0xa97642500517c728ce1339a466de0f10c19034cd#tokenAnalytics
111,https://etherscan.io/token/0x8f8221afbb33998d8584a2b05749ba73c37a938a?a=0x95b564f3b3bae3f206aa418667ba000afafacc8a,"1,401,437.130436223877330887",0.1402%,"$1,030,466.91",https://etherscan.io/token/0x8f8221afbb33998d8584a2b05749ba73c37a938a?a=0x95b564f3b3bae3f206aa418667ba000afafacc8a#tokenAnalytics
112,https://etherscan.io/token/0x8f8221afbb33998d8584a2b05749ba73c37a938a?a=0x583f38ae30b98d6bcc4059978149e5b01a8c0c8d,"1,275,092.1",0.1275%,"$937,566.30",https://etherscan.io/token/0x8f8221afbb33998d8584a2b05749ba73c37a938a?a=0x583f38ae30b98d6bcc4059978149e5b01a8c0c8d#tokenAnalytics
113,https://etherscan.io/token/0x8f8221afbb33998d8584a2b05749ba73c37a938a?a=0x299bf2ed3f500deca7714ee91311ebb824e7ecff,"1,162,656.589040781295176603",0.1163%,"$854,893.25",https://etherscan.io/token/0x8f8221afbb33998d8584a2b05749ba73c37a938a?a=0x299bf2ed3f500deca7714ee91311ebb824e7ecff#tokenAnalytics
114,https://etherscan.io/token/0x8f8221afbb33998d8584a2b05749ba73c37a938a?a=0x46340b20830761efd32832a74d7169b29feb9758,"1,120,780.634403109919",0.1121%,"$824,102.16",https://etherscan.io/token/0x8f8221afbb33998d8584a2b05749ba73c37a938a?a=0x46340b20830761efd32832a74d7169b29feb9758#tokenAnalytics
115,https://etherscan.io/token/0x8f8221afbb33998d8584a2b05749ba73c37a938a?a=0xb3f923eabaf178fc1bd8e13902fc5c61d3ddef5b,"1,074,896.35983318",0.1075%,"$790,363.77",https://etherscan.io/token/0x8f8221afbb33998d8584a2b05749ba73c37a938a?a=0xb3f923eabaf178fc1bd8e13902fc5c61d3ddef5b#tokenAnalytics
116,https://etherscan.io/token/0x8f8221afbb33998d8584a2b05749ba73c37a938a?a=0x0000006daea1723962647b7e189d311d757fb793,"1,048,094.704313113907524052",0.1048%,"$770,656.70",https://etherscan.io/token/0x8f8221afbb33998d8584a2b05749ba73c37a938a?a=0x0000006daea1723962647b7e189d311d757fb793#tokenAnalytics
117,https://etherscan.io/token/0x8f8221afbb33998d8584a2b05749ba73c37a938a?a=0x190a951d3e25d54eca5a915d7334a4b58b1062fe,"1,005,612.614669165716939892",0.1006%,"$739,419.92",https://etherscan.io/token/0x8f8221afbb33998d8584a2b05749ba73c37a938a?a=0x190a951d3e25d54eca5a915d7334a4b58b1062fe#tokenAnalytics
118,https://etherscan.io/token/0x8f8221afbb33998d8584a2b05749ba73c37a938a?a=0x8e7ee33d301fca6ff9feb41e2a035b51da5b596c,"1,003,682.724",0.1004%,"$738,000.88",https://etherscan.io/token/0x8f8221afbb33998d8584a2b05749ba73c37a938a?a=0x8e7ee33d301fca6ff9feb41e2a035b51da5b596c#tokenAnalytics
119,https://etherscan.io/token/0x8f8221afbb33998d8584a2b05749ba73c37a938a?a=0xfa4b5be3f2f84f56703c42eb22142744e95a2c58,"1,002,297.624507428",0.1002%,"$736,982.43",https://etherscan.io/token/0x8f8221afbb33998d8584a2b05749ba73c37a938a?a=0xfa4b5be3f2f84f56703c42eb22142744e95a2c58#tokenAnalytics
120,https://etherscan.io/token/0x8f8221afbb33998d8584a2b05749ba73c37a938a?a=0x133d93566f9699b3af46fe150daa8a67a9563ed6,"1,000,510.646516769221692899",0.1001%,"$735,668.47",https://etherscan.io/token/0x8f8221afbb33998d8584a2b05749ba73c37a938a?a=0x133d93566f9699b3af46fe150daa8a67a9563ed6#tokenAnalytics
121,https://etherscan.io/token/0x8f8221afbb33998d8584a2b05749ba73c37a938a?a=0x33767ac28b65428619abc1419b96a215230f06a5,"1,000,283.02",0.1000%,"$735,501.10",https://etherscan.io/token/0x8f8221afbb33998d8584a2b05749ba73c37a938a?a=0x33767ac28b65428619abc1419b96a215230f06a5#tokenAnalytics
122,https://etherscan.io/token/0x8f8221afbb33998d8584a2b05749ba73c37a938a?a=0x69d460e01070a7ba1bc363885bc8f4f0daa19bf5,"995,193.257697781358276839",0.0995%,"$731,758.64",https://etherscan.io/token/0x8f8221afbb33998d8584a2b05749ba73c37a938a?a=0x69d460e01070a7ba1bc363885bc8f4f0daa19bf5#tokenAnalytics
123,https://etherscan.io/token/0x8f8221afbb33998d8584a2b05749ba73c37a938a?a=0x1062a747393198f70f71ec65a582423dba7e5ab3,"991,817.01628866",0.0992%,"$729,276.11",https://etherscan.io/token/0x8f8221afbb33998d8584a2b05749ba73c37a938a?a=0x1062a747393198f70f71ec65a582423dba7e5ab3#tokenAnalytics
124,https://etherscan.io/token/0x8f8221afbb33998d8584a2b05749ba73c37a938a?a=0x9709ea50776aec1f5573c4c453e52fc5800c6f4c,"956,460.460520558408041487",0.0957%,"$703,278.68",https://etherscan.io/token/0x8f8221afbb33998d8584a2b05749ba73c37a938a?a=0x9709ea50776aec1f5573c4c453e52fc5800c6f4c#tokenAnalytics
125,https://etherscan.io/token/0x8f8221afbb33998d8584a2b05749ba73c37a938a?a=0x86904e32b0d7a8e1ab4dc4a02bae7ff93e9a2d33,"937,675.91813047",0.0938%,"$689,466.54",https://etherscan.io/token/0x8f8221afbb33998d8584a2b05749ba73c37a938a?a=0x86904e32b0d7a8e1ab4dc4a02bae7ff93e9a2d33#tokenAnalytics
126,https://etherscan.io/token/0x8f8221afbb33998d8584a2b05749ba73c37a938a?a=0x3355590a0a79f6d7563ef56c7e78ccbe18888ebf,"906,500.01",0.0907%,"$666,543.11",https://etherscan.io/token/0x8f8221afbb33998d8584a2b05749ba73c37a938a?a=0x3355590a0a79f6d7563ef56c7e78ccbe18888ebf#tokenAnalytics
127,https://etherscan.io/token/0x8f8221afbb33998d8584a2b05749ba73c37a938a?a=0xcffad3200574698b78f32232aa9d63eabd290703,"895,225.909988521118564328",0.0895%,"$658,253.35",https://etherscan.io/token/0x8f8221afbb33998d8584a2b05749ba73c37a938a?a=0xcffad3200574698b78f32232aa9d63eabd290703#tokenAnalytics
