Rank,Address,Quantity,Percentage,Value,Analytics
216,https://etherscan.io/token/0x389999216860ab8e0175387a0c90e5c52522c945?a=0x2de1c8553241dbcb20da55ff69ec26a714a76eb7,"19,155,596,884,049.950119953",0.0192%,"$104,512.94",https://etherscan.io/token/0x389999216860ab8e0175387a0c90e5c52522c945?a=0x2de1c8553241dbcb20da55ff69ec26a714a76eb7#tokenAnalytics
217,https://etherscan.io/token/0x389999216860ab8e0175387a0c90e5c52522c945?a=0x7d6c58c5a7c483fe8b01f9b140a93be070433185,"19,030,494,647,939.200445295",0.0190%,"$103,830.38",https://etherscan.io/token/0x389999216860ab8e0175387a0c90e5c52522c945?a=0x7d6c58c5a7c483fe8b01f9b140a93be070433185#tokenAnalytics
218,https://etherscan.io/token/0x389999216860ab8e0175387a0c90e5c52522c945?a=0xaa1ec42bb378a87295d5f06f771504a2fcfbf237,"18,786,786,105,377.758673456",0.0188%,"$102,500.70",https://etherscan.io/token/0x389999216860ab8e0175387a0c90e5c52522c945?a=0xaa1ec42bb378a87295d5f06f771504a2fcfbf237#tokenAnalytics
219,https://etherscan.io/token/0x389999216860ab8e0175387a0c90e5c52522c945?a=0x6efbe0a7a4377cb99cc415b47deb4251e8533212,"18,755,430,160,253.985916433",0.0188%,"$102,329.63",https://etherscan.io/token/0x389999216860ab8e0175387a0c90e5c52522c945?a=0x6efbe0a7a4377cb99cc415b47deb4251e8533212#tokenAnalytics
220,https://etherscan.io/token/0x389999216860ab8e0175387a0c90e5c52522c945?a=0x37a7d4640c29af10eb1d0856e665b7c2493baadc,"18,737,616,761,138.15367792",0.0187%,"$102,232.44",https://etherscan.io/token/0x389999216860ab8e0175387a0c90e5c52522c945?a=0x37a7d4640c29af10eb1d0856e665b7c2493baadc#tokenAnalytics
221,https://etherscan.io/token/0x389999216860ab8e0175387a0c90e5c52522c945?a=0x69b45f29a91280c9ecffe26f68f972c99c1fe11a,"18,642,234,911,067.610679772",0.0186%,"$101,712.03",https://etherscan.io/token/0x389999216860ab8e0175387a0c90e5c52522c945?a=0x69b45f29a91280c9ecffe26f68f972c99c1fe11a#tokenAnalytics
222,https://etherscan.io/token/0x389999216860ab8e0175387a0c90e5c52522c945?a=0x334d7122920f1704d34d85a2df712436f52d283d,"18,605,172,385,798.486658466",0.0186%,"$101,509.82",https://etherscan.io/token/0x389999216860ab8e0175387a0c90e5c52522c945?a=0x334d7122920f1704d34d85a2df712436f52d283d#tokenAnalytics
223,https://etherscan.io/token/0x389999216860ab8e0175387a0c90e5c52522c945?a=0x74e46ed6e7265a15bbeaeb9355c22e802ecfc66e,"18,541,446,920,160.903078058",0.0185%,"$101,162.13",https://etherscan.io/token/0x389999216860ab8e0175387a0c90e5c52522c945?a=0x74e46ed6e7265a15bbeaeb9355c22e802ecfc66e#tokenAnalytics
224,https://etherscan.io/token/0x389999216860ab8e0175387a0c90e5c52522c945?a=0xd67f314e1ef7684780897b85414abf3da89bbcce,"18,167,028,278,611.555389855",0.0182%,"$99,119.31",https://etherscan.io/token/0x389999216860ab8e0175387a0c90e5c52522c945?a=0xd67f314e1ef7684780897b85414abf3da89bbcce#tokenAnalytics
225,https://etherscan.io/token/0x389999216860ab8e0175387a0c90e5c52522c945?a=0xf7e1162640b74dfc45cc3e39bc9a4a61423b8389,"18,059,629,480,808.881677226",0.0181%,"$98,533.34",https://etherscan.io/token/0x389999216860ab8e0175387a0c90e5c52522c945?a=0xf7e1162640b74dfc45cc3e39bc9a4a61423b8389#tokenAnalytics
226,https://etherscan.io/token/0x389999216860ab8e0175387a0c90e5c52522c945?a=0xe94f62c5ffaf4888a8533368dff01400aed0e607,"17,630,845,365,568.773130954",0.0176%,"$96,193.89",https://etherscan.io/token/0x389999216860ab8e0175387a0c90e5c52522c945?a=0xe94f62c5ffaf4888a8533368dff01400aed0e607#tokenAnalytics
227,https://etherscan.io/token/0x389999216860ab8e0175387a0c90e5c52522c945?a=0x5bfa020a8a6fcb7083313f7cacf0bd8294471f7d,"17,592,051,241,864.404042938",0.0176%,"$95,982.23",https://etherscan.io/token/0x389999216860ab8e0175387a0c90e5c52522c945?a=0x5bfa020a8a6fcb7083313f7cacf0bd8294471f7d#tokenAnalytics
228,https://etherscan.io/token/0x389999216860ab8e0175387a0c90e5c52522c945?a=0x3548775642b61c064f70a14050db274d19212671,"17,526,858,098,812.648217904",0.0175%,"$95,626.54",https://etherscan.io/token/0x389999216860ab8e0175387a0c90e5c52522c945?a=0x3548775642b61c064f70a14050db274d19212671#tokenAnalytics
229,https://etherscan.io/token/0x389999216860ab8e0175387a0c90e5c52522c945?a=0x76eff89cde6ff68103e76dd492e8b25a058fcb2b,"17,461,709,069,630.316581265",0.0175%,"$95,271.08",https://etherscan.io/token/0x389999216860ab8e0175387a0c90e5c52522c945?a=0x76eff89cde6ff68103e76dd492e8b25a058fcb2b#tokenAnalytics
230,https://etherscan.io/token/0x389999216860ab8e0175387a0c90e5c52522c945?a=0xd753b7d967c2a46979bac7b2cf7c7aca4ece2f56,"17,456,115,519,276.674370802",0.0175%,"$95,240.57",https://etherscan.io/token/0x389999216860ab8e0175387a0c90e5c52522c945?a=0xd753b7d967c2a46979bac7b2cf7c7aca4ece2f56#tokenAnalytics
231,https://etherscan.io/token/0x389999216860ab8e0175387a0c90e5c52522c945?a=0xa97b8fb0aec98457b561c0a821e68694313b6bcf,"17,234,312,394,949.505134276",0.0172%,"$94,030.41",https://etherscan.io/token/0x389999216860ab8e0175387a0c90e5c52522c945?a=0xa97b8fb0aec98457b561c0a821e68694313b6bcf#tokenAnalytics
232,https://etherscan.io/token/0x389999216860ab8e0175387a0c90e5c52522c945?a=0xdb2dd40696402cedb027aee56de30c34a5fdfc14,"17,128,586,219,116.6718926",0.0171%,"$93,453.57",https://etherscan.io/token/0x389999216860ab8e0175387a0c90e5c52522c945?a=0xdb2dd40696402cedb027aee56de30c34a5fdfc14#tokenAnalytics
233,https://etherscan.io/token/0x389999216860ab8e0175387a0c90e5c52522c945?a=0x13775946f336725ffdb3b235983b8c23ef890243,"17,016,981,022,466.206879275",0.0170%,"$92,844.65",https://etherscan.io/token/0x389999216860ab8e0175387a0c90e5c52522c945?a=0x13775946f336725ffdb3b235983b8c23ef890243#tokenAnalytics
234,https://etherscan.io/token/0x389999216860ab8e0175387a0c90e5c52522c945?a=0x659ddcf0fb3cc2889c5aa70f21f5cccde319a1b0,"16,943,372,097,453.560623916",0.0169%,"$92,443.04",https://etherscan.io/token/0x389999216860ab8e0175387a0c90e5c52522c945?a=0x659ddcf0fb3cc2889c5aa70f21f5cccde319a1b0#tokenAnalytics
235,https://etherscan.io/token/0x389999216860ab8e0175387a0c90e5c52522c945?a=0x4e938a6138b38a8fc4af95a92525cdebc44e86bf,"16,927,893,409,031.746765589",0.0169%,"$92,358.59",https://etherscan.io/token/0x389999216860ab8e0175387a0c90e5c52522c945?a=0x4e938a6138b38a8fc4af95a92525cdebc44e86bf#tokenAnalytics
236,https://etherscan.io/token/0x389999216860ab8e0175387a0c90e5c52522c945?a=0x63fb6d5245551ba002e77b7031d41a840c4f5f1e,"16,452,329,071,606.630561431",0.0165%,"$89,763.91",https://etherscan.io/token/0x389999216860ab8e0175387a0c90e5c52522c945?a=0x63fb6d5245551ba002e77b7031d41a840c4f5f1e#tokenAnalytics
237,https://etherscan.io/token/0x389999216860ab8e0175387a0c90e5c52522c945?a=0x7e444707c6fae9b264d8b5241f4daa9442f2c8f5,"16,279,926,057,080.877340021",0.0163%,"$88,823.28",https://etherscan.io/token/0x389999216860ab8e0175387a0c90e5c52522c945?a=0x7e444707c6fae9b264d8b5241f4daa9442f2c8f5#tokenAnalytics
238,https://etherscan.io/token/0x389999216860ab8e0175387a0c90e5c52522c945?a=0xb6833d5f2f0fd53d7f746760fce8239f167ecaf9,"16,223,109,533,115.282008928",0.0162%,"$88,513.29",https://etherscan.io/token/0x389999216860ab8e0175387a0c90e5c52522c945?a=0xb6833d5f2f0fd53d7f746760fce8239f167ecaf9#tokenAnalytics
239,https://etherscan.io/token/0x389999216860ab8e0175387a0c90e5c52522c945?a=0x9742bd3ccc1658ba484d0588a73477cb129d2ea0,"16,198,160,591,005.870810885",0.0162%,"$88,377.16",https://etherscan.io/token/0x389999216860ab8e0175387a0c90e5c52522c945?a=0x9742bd3ccc1658ba484d0588a73477cb129d2ea0#tokenAnalytics
