0x000000000000000000000000000000000000dead,BAKE,877881132.54
0x000000000000000000000000000000000000dead,FEG,366986522.49
0x000000000000000000000000000000000000dead,ANKR,26280261.76
0x000000000000000000000000000000000000dead,RISE,24026692.87
0x000000000000000000000000000000000000dead,BPAY,21362605.67
0xb570ff51174bbbdcddf6b0ac6d742d53518ed34c,WBNB,269336.48
0x66305981fe531d0410df28c80e53296f8829b580,META,11337.85
0x66305981fe531d0410df28c80e53296f8829b580,META,11337.85
0xf8687148cab9176154ba186da719b8d5dd4842f6,DeHub,58538.31
0x8651bc27e56e807add210e8e5c91b27e40872580,FEG,206081.08
0x442cb4777201e329700d0bc5054ab92cf0a891a6,ADAPAD,25643.31
0x5640f35db33d6444c0e42d19b1ba160db107af21,BURGER,30498.03
0x662db7b7145de1ba93a72575ec62c99df7f01457,PIT,37386.95
0x954a69d482e7306ceb0cbb5a3f02034006bb28e1,HAM,20214.08
0x4de8653c8fff18581f8b609655dd88ed6a660d1a,DOBO,17762.53
