Rank,Address,Quantity,Percentage,Value,Analytics
78,https://etherscan.io/token/0x15D4c048F83bd7e37d49eA4C83a07267Ec4203dA?a=0xab83bd5169f58e753d291223dcaba4f7644ad3a9,"97,158,234.74839784",0.2686%,"$70,888,316.70",https://etherscan.io/token/0x15D4c048F83bd7e37d49eA4C83a07267Ec4203dA?a=0xab83bd5169f58e753d291223dcaba4f7644ad3a9#tokenAnalytics
79,https://etherscan.io/token/0x15D4c048F83bd7e37d49eA4C83a07267Ec4203dA?a=0xcffad3200574698b78f32232aa9d63eabd290703,"87,848,749.03904749",0.2429%,"$64,095,956.04",https://etherscan.io/token/0x15D4c048F83bd7e37d49eA4C83a07267Ec4203dA?a=0xcffad3200574698b78f32232aa9d63eabd290703#tokenAnalytics
80,https://etherscan.io/token/0x15D4c048F83bd7e37d49eA4C83a07267Ec4203dA?a=0xdd972395fc10b8444249623e3fe5c9486423eaf6,"78,113,269.51897663",0.2160%,"$56,992,782.98",https://etherscan.io/token/0x15D4c048F83bd7e37d49eA4C83a07267Ec4203dA?a=0xdd972395fc10b8444249623e3fe5c9486423eaf6#tokenAnalytics
81,https://etherscan.io/token/0x15D4c048F83bd7e37d49eA4C83a07267Ec4203dA?a=0x1c4b70a3968436b9a0a9cf5205c787eb81bb558c,"70,000,000",0.1935%,"$51,073,202.20",https://etherscan.io/token/0x15D4c048F83bd7e37d49eA4C83a07267Ec4203dA?a=0x1c4b70a3968436b9a0a9cf5205c787eb81bb558c#tokenAnalytics
82,https://etherscan.io/token/0x15D4c048F83bd7e37d49eA4C83a07267Ec4203dA?a=0x0f4a23879f26f706f223ea3fbe572a5e1f9fa92a,"65,554,183.05037423",0.1812%,"$47,829,457.80",https://etherscan.io/token/0x15D4c048F83bd7e37d49eA4C83a07267Ec4203dA?a=0x0f4a23879f26f706f223ea3fbe572a5e1f9fa92a#tokenAnalytics
83,https://etherscan.io/token/0x15D4c048F83bd7e37d49eA4C83a07267Ec4203dA?a=0x72a53cdbbcc1b9efa39c834a540550e23463aacb,"60,999,490",0.1687%,"$44,506,275.53",https://etherscan.io/token/0x15D4c048F83bd7e37d49eA4C83a07267Ec4203dA?a=0x72a53cdbbcc1b9efa39c834a540550e23463aacb#tokenAnalytics
84,https://etherscan.io/token/0x15D4c048F83bd7e37d49eA4C83a07267Ec4203dA?a=0xe30579c46e92ed0620c95496dcce257289c5fd66,"59,617,338.20702856",0.1648%,"$43,497,833.84",https://etherscan.io/token/0x15D4c048F83bd7e37d49eA4C83a07267Ec4203dA?a=0xe30579c46e92ed0620c95496dcce257289c5fd66#tokenAnalytics
85,https://etherscan.io/token/0x15D4c048F83bd7e37d49eA4C83a07267Ec4203dA?a=0xf8d32cdaaa11f5876e9fe103a1e5025bf9015c53,"49,999,790",0.1382%,"$36,480,705.50",https://etherscan.io/token/0x15D4c048F83bd7e37d49eA4C83a07267Ec4203dA?a=0xf8d32cdaaa11f5876e9fe103a1e5025bf9015c53#tokenAnalytics
86,https://etherscan.io/token/0x15D4c048F83bd7e37d49eA4C83a07267Ec4203dA?a=0x715e7ac961b833ba2d8a1aa74b4d5b84456f8724,"46,050,651",0.1273%,"$33,599,345.86",https://etherscan.io/token/0x15D4c048F83bd7e37d49eA4C83a07267Ec4203dA?a=0x715e7ac961b833ba2d8a1aa74b4d5b84456f8724#tokenAnalytics
87,https://etherscan.io/token/0x15D4c048F83bd7e37d49eA4C83a07267Ec4203dA?a=0x5dbfce7f6777a8a027c91d39bfd947b9a1b76125,"44,696,516",0.1236%,"$32,611,345.71",https://etherscan.io/token/0x15D4c048F83bd7e37d49eA4C83a07267Ec4203dA?a=0x5dbfce7f6777a8a027c91d39bfd947b9a1b76125#tokenAnalytics
