0xf977814e90da44bfa03b6295a0616a897441acec,BUSD,5900000000.00
0xf977814e90da44bfa03b6295a0616a897441acec,BNB,2660597840.45
0xf977814e90da44bfa03b6295a0616a897441acec,COCOS,509519232.54
0xbe0eb53f46cd790cd13851d5eff43d12404d33e8,BNB,5098793077.21
0xbe0eb53f46cd790cd13851d5eff43d12404d33e8,BUSD,1000000000.00
0xbe0eb53f46cd790cd13851d5eff43d12404d33e8,THETA,576231855.64
0xbe0eb53f46cd790cd13851d5eff43d12404d33e8,FTM,452000000.00
0xbe0eb53f46cd790cd13851d5eff43d12404d33e8,HOT,444650710.09
0x9a6ebe7e2a7722f8200d0ffb63a1f6406a0d7dce,USDC,1620609.72
0x9a6ebe7e2a7722f8200d0ffb63a1f6406a0d7dce,USDT,1462987.06
0x6cc5f688a315f3dc28a7781717a9a798a59fda7b,DYDX,38900173.08
0x6cc5f688a315f3dc28a7781717a9a798a59fda7b,ELON,37154894.09
0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,CVC,9814303.68
0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,BTU,8844297.59
0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,HEDG,6701404.34
0xfa4b5be3f2f84f56703c42eb22142744e95a2c58,LAMB,5182423.77
0xfa4b5be3f2f84f56703c42eb22142744e95a2c58,CVC,4393074.96
0xfa4b5be3f2f84f56703c42eb22142744e95a2c58,HIT,4008722.59
0xfa4b5be3f2f84f56703c42eb22142744e95a2c58,AST,3435793.22
0x34ea4138580435b5a521e460035edb19df1938c1,MATIC,265451220.74
0x34ea4138580435b5a521e460035edb19df1938c1,SHIB,182146597.87
0x34ea4138580435b5a521e460035edb19df1938c1,ENJ,104665991.65
0x72a53cdbbcc1b9efa39c834a540550e23463aacb,ENJ,89333194.00
0x72a53cdbbcc1b9efa39c834a540550e23463aacb,HOT,63803061.80
0x72a53cdbbcc1b9efa39c834a540550e23463aacb,SAND,60895336.57
0x8d6f396d210d385033b348bcae9e4f9ea4e045bd,AMP,143165000.05
0x8d6f396d210d385033b348bcae9e4f9ea4e045bd,SAND,66048000.00
0x8d6f396d210d385033b348bcae9e4f9ea4e045bd,MATIC,51600118.63
0xd6216fc19db775df9774a6e33526131da7d19a2c,KCS,1634360631.61
0xd6216fc19db775df9774a6e33526131da7d19a2c,ELON,137855460.42
0x1c17622cfa9b6fd2043a76dfc39a5b5a109aa708,SHIB,197247235.90
0x1c17622cfa9b6fd2043a76dfc39a5b5a109aa708,OMG,48219377.04
0x1c17622cfa9b6fd2043a76dfc39a5b5a109aa708,CHZ,40939056.84
0x1c17622cfa9b6fd2043a76dfc39a5b5a109aa708,MATIC,29222778.43
0x742d35cc6634c0532925a3b844bc454e4438f44e,USDT,61256056.50
0x742d35cc6634c0532925a3b844bc454e4438f44e,NEXO,45837811.85
0x28c6c06298d514db089934071355e5743bf21d60,BUSD,396477587.18
0x28c6c06298d514db089934071355e5743bf21d60,DYDX,179030129.70
0x28c6c06298d514db089934071355e5743bf21d60,CHZ,81749565.35
0x5f65f7b609678448494de4c87521cdf6cef1e932,SAND,77248186.07
0x5f65f7b609678448494de4c87521cdf6cef1e932,AMP,43357331.80
0x8cf23cd535a240eb0ab8667d24eedbd9eccd5cba,MATIC,18322759.20
0x8cf23cd535a240eb0ab8667d24eedbd9eccd5cba,UNI,13399593.18
0x8cf23cd535a240eb0ab8667d24eedbd9eccd5cba,ENJ,4391821.26
0x6262998ced04146fa42253a5c0af90ca02dfd2a3,USDC,67793222.00
0x6262998ced04146fa42253a5c0af90ca02dfd2a3,USDT,39784410.85
0x6262998ced04146fa42253a5c0af90ca02dfd2a3,SAND,37857673.72
0x500a746c9a44f68fe6aa86a92e7b3af4f322ae66,SHIB,231622901.09
0x500a746c9a44f68fe6aa86a92e7b3af4f322ae66,ENJ,24395853.25
0x500a746c9a44f68fe6aa86a92e7b3af4f322ae66,OCEAN,7024355.69
0xa01aa2196724a39290f465b3925e5dcafe7f2256,TUSD,2281800.00
0xa01aa2196724a39290f465b3925e5dcafe7f2256,BAT,1425600.00
0xa01aa2196724a39290f465b3925e5dcafe7f2256,USDT,1412278.09
0x19184ab45c40c2920b0e0e31413b9434abd243ed,MATIC,60234809.67
0x19184ab45c40c2920b0e0e31413b9434abd243ed,ENJ,33075540.04
0x19184ab45c40c2920b0e0e31413b9434abd243ed,QNT,30053435.64
0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2,WBTC,291246123.11
0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2,CEL,239190100.92
0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2,BUSD,190883649.58
0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2,SXP,163532512.70
0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2,FTM,102822441.83
0x3f148612315aae2514ac630d6faf0d94b8cd8e33,SAND,22335293.05
0x3f148612315aae2514ac630d6faf0d94b8cd8e33,SUSHI,22121558.10
0x3f148612315aae2514ac630d6faf0d94b8cd8e33,ILV,14217424.76
0x1671a3e4a2519a653e66e827ef6eae690ee86729,SAND,20509865.10
0x1671a3e4a2519a653e66e827ef6eae690ee86729,OMG,7319314.93
0x1671a3e4a2519a653e66e827ef6eae690ee86729,MATIC,5143904.68
0x1671a3e4a2519a653e66e827ef6eae690ee86729,STORJ,3700537.35
0x6d21266dfcf5541bee9f67c4837aaa72b3bf9303,GRT,428493.04
0xf60c2ea62edbfe808163751dd0d8693dcb30019c,BUSD,28450801.04
0xf60c2ea62edbfe808163751dd0d8693dcb30019c,SHIB,22453395.55
0xf60c2ea62edbfe808163751dd0d8693dcb30019c,USDT,21624054.97
0x73f9b272abda7a97cb1b237d85f9a7236edb6f16,SHIB,10042578.55
0x5c985e89dde482efe97ea9f1950ad149eb73829b,HT,29035842.33
0x5c985e89dde482efe97ea9f1950ad149eb73829b,USDP,9304749.17
0x5c985e89dde482efe97ea9f1950ad149eb73829b,BAT,7166333.03
0x203520f4ec42ea39b03f62b20e20cf17db5fdfa7,SHIB,50261753.79
0x203520f4ec42ea39b03f62b20e20cf17db5fdfa7,FTM,8615874.17
0x203520f4ec42ea39b03f62b20e20cf17db5fdfa7,ENJ,5527030.72
0x203520f4ec42ea39b03f62b20e20cf17db5fdfa7,MATIC,5095546.93
0x7b2efcc194c2da126d5e2fccc464cddb1794c2d8,SHIB,13729698.22
0x7b2efcc194c2da126d5e2fccc464cddb1794c2d8,MATIC,1387090.29
0x7b2efcc194c2da126d5e2fccc464cddb1794c2d8,USDT,274878.00
0x7793cd85c11a924478d358d49b05b37e91b5810f,THETA,109913552.22
0x7793cd85c11a924478d358d49b05b37e91b5810f,BLZ,1552743.11
0x7793cd85c11a924478d358d49b05b37e91b5810f,STORJ,936411.59
0xab5c66752a9e8167967685f1450532fb96d5d24f,OMG,7953222.56
0xab5c66752a9e8167967685f1450532fb96d5d24f,REN,2873922.83
0x0f5919610885bc1f837b9c28489736a5656d79e0,SHIB,27559957.16
0x0f5919610885bc1f837b9c28489736a5656d79e0,MATIC,4398032.94
0x0f5919610885bc1f837b9c28489736a5656d79e0,UNI,3594691.64
0xdfd5293d8e347dfe59e90efd55b2956a1343963d,BUSD,105712364.87
